,user_name,user_location,user_description,user_verified,date,text,hashtags,source
625,Antiokhos among the Angles,Anglia ,"History, archaeology, often beer. Stranded at the edge of the earth. Greece, Rome, China, Britannic tribes. Personal views only.",False,2022-03-15 11:18:36,"High up in the Peak District near Hope, a subtle rise above a river shows the traces of the old Roman fort of Navio and the vicus which surrounded it. 

Scant stones mark the old principia, under which excavations found remains of its fortified treasure room. https://t.co/e1eyHqyGkp",,Twitter for iPhone
626,Stephanie,,,False,2022-03-15 11:18:36,@TMZ Well kim just added  another kid to her family and as far as ye man go get you a sister so she can put and keep you in check,,Twitter for Android
627,Medhane,Stay Down,universal. SAS 🌞,False,2022-03-15 11:18:36,"I gave you all the game I gave you all the information to hurt me, Sat down and taught you all the ways for you to hurt me",,Twitter Web App
628,John Payne,,,False,2022-03-15 11:18:36,@veebright I see that thing 😆,,Twitter for Android
629,Ray,,,False,2022-03-15 11:18:36,@GBNEWS @Nigel_Farage They would have to give up The East and Crimea! And not seek to join NATO! Which is What I said before this started! Sanctions stay! Unless Russia pays reparations which I doubt!,,Twitter for Android
630,Waves.🌺,"RP. Heather, OscarC.","@Revourlution • She is 𝘛𝘩𝘦 flame, 𝘒𝘪𝘮 𝘑𝘪𝘴𝘰𝘰.",False,2022-03-15 11:18:36,@GBNEWS @Nigel_Farage They would have to give up The East and Crimea! And not seek to join NATO! Which is What I said before this started! Sanctions stay! Unless Russia pays reparations which I doubt!,,Twitter for iPhone
631,Ratio_God,,"Amen..... 

welcome to the official Twitter account of Ratio God 🎅

Visca El Barca❤💜",False,2022-03-15 11:18:36,"@PedriFlair @LetsGoGavi @KieranCFC88 Yes, then you gotta wait for Messi's turn too, Messi might also contribute to  club's development just like Cruyff did, I'm pretty sure he would be a technical Or sporting director pf Barca or something like that in near future",,Twitter for Android
632,geoff,TOKYO,WATCHES & VINTAGE GUITARS FOR SALE FROM JAPAN WITH OVER 4960 GREAT FEEDBACK ON MY EBAY I SELL SWISS WATCHES & VINTAGE ROSEWOOD GUITARS,False,2022-03-15 11:18:36,Zenith Watch Box 18cm x 18cm x 7cm + Free Shipping Price: US $298.00 with Best Offer #Zenith https://t.co/Bqfyzyqfw9 #zenith #rolex #omega #elprimero #zenithwatches #watchesofinstagram #watch #zenithelprimero #watches #watchfam #zenithwatch #patekphilippe #panerai #watchcollector https://t.co/a5gZztWrRK,['Zenith'],Twitter Web App
633,Upside Down Harlot 🇦🇺,"Perth, Western Australia","Girlfriend is a platypus, and I stole an otters bar and use it as a glorified juice box storage. I draw things. Commissions currently closed",False,2022-03-15 11:18:36,do I dare replace the battery and return to madness?,,TweetDeck
634,META ANTIHEROES.near | Gen2 - 25 March,,"Hand draw Unique of ""META ANTIHEROES"" 1/1 collectible series 🇹🇭 join https://t.co/FlWK5JizZT Supporter community: @iFreedomz",False,2022-03-15 11:18:36,See you guys 25 march for WL minting🙏 https://t.co/3DEdVZUFdD,,Twitter for iPhone
635,Morayor Vr💔😈,,"Never forget, the world is yours🗣💔😈@Chelseafc fan💙🤝",False,2022-03-15 11:18:36,@tariqalhao No prejure me abeg,,Twitter for iPhone
636,AYUSH SETH,,The way I think before is over 🤞,False,2022-03-15 11:18:36,@NeonMan_01 Nice pic dear 🤣😎,,Twitter for Android
637,𝚂𝚝𝚎𝚙𝚑𝚊𝚗𝚒𝚎 (𝚒𝚊 💉🩺📚),glitch mode,𝟷𝟿 / 𝚜𝚝𝚞𝚍𝚎𝚗𝚝 𝚗𝚞𝚛𝚜𝚎 / 𝚎𝚡𝚘𝚕 . 𝚛𝚎𝚟𝚎𝚕𝚞𝚟 . 𝙽𝙲𝚃𝚣𝚎𝚗,False,2022-03-15 11:18:36,@spiderrmark_ wala ng album album deets place order agad 😌✊,,Twitter for Android
638,Ellen,,"To be close to the land, nature, animals, love and kind people are my raisons d'être.",False,2022-03-15 11:18:36,@GreenIdLady4 @CrumblingEmpir1 @MJMunson @aldin_ww “If” and not “when”,,Twitter for iPhone
639,KStan Shop PH (busy packing - late replies),,ph-based 😊 affordable kpop merch official and unofficial goods!! open to all fandoms💖✨ DM FOR PAHANAPS AND PASABUYS!!! Manila and Cavite based~ Admins: 💎🐰🌻,False,2022-03-15 11:18:36,"#KStanShopPHGO
‼️ KTOWN SALE‼️

NCT 127 Sticker Seoul City Ver. PH GO
📌₱550 
📌DOO: until oos or until sale ends
📌DOP: 15D
📌ETA: May 2022 
🔍wts lfb
💌mine / dm https://t.co/lnih9crbzR",['KStanShopPHGO'],Twitter Web App
640,fuu,she/her ,#freepalestine (nsfw pages that r into sa or whatever tf plz don’t interact you disgusting weirdos i will publicly kink shame tf out of you),False,2022-03-15 11:18:36,srsly this was such a slay https://t.co/o68FWS7D0j,,Twitter for iPhone
641,Kẹ́hìndé Adélékè,nomad,"Catholic, Writer,
Software Engr, 
Web accessibility(a11y)
web 2.0+3.0 
-- left Med School",False,2022-03-15 11:18:36,@ugonna_t @lereebabyyy It does... somewhat 😅,,Twitter for Android
642,learner,India,"learnings compound too! 
| Engineer | reader | practicing common sense Investing",False,2022-03-15 11:18:36,@Delhi_Investors Thanks a lot! Will go through it,,Twitter for Android
643,Tweet12345,,"I alone cannot change the world, but I can cast a stone across the water to create many ripple. quote by Dr. Seuss",False,2022-03-15 11:18:36,He is adorable. Has he got any health or behavioural issues? https://t.co/otTK2FltOh,,Twitter for iPad
644,Sweet lulu 😘😻,in my father's house,,False,2022-03-15 11:18:36,Just look at . The person wey do Una this thing bad oh https://t.co/Dc7ZNHWQHW,,Twitter for iPhone
645,sophiee || suayeon taglish au📌,she/her 🇵🇭 || minor 14,|| loonacatcher_9 ults🤭 || DREAMCATCHER CB ON APRIL !! || medyo kalat acc na stan acc || Stream Tomboy mga hayup,False,2022-03-15 11:18:36,Please ignore the time and date hehe https://t.co/3HDbDGcg2a,,Twitter for Android
646,A.i.d3V1L.V,,🕸I am whatever you want me to be 🤷🏻‍♂️🕸,False,2022-03-15 11:18:36,@KotylukRoss 😂😂😂 I must be a damn good one then. Call me the Fibernator. https://t.co/xgXTjw2Tfj,,Twitter for Android
647,big boss bot,outer heaven,tweets once every hour. @metalgearplasma is my dad.,False,2022-03-15 11:18:36,And where is Sokolov?,,twittbot.net
648,Athena from the Internet,,"22 she/her Aspiring voice actor, gunpla builder, streamer 🏳️‍⚧️ Xbox Ambassador",False,2022-03-15 11:18:36,I sit here with the power of a Series X and I choose to use it to take pictures of Gamora https://t.co/yDGguSb8sT,,Twitter for iPhone
649,nessa | finals arc,she/her || 18 || INTP-T,"• multi-fandom, mainly tokyo revengers                • !! not spoiler free !!",False,2022-03-15 11:18:36,@oomanjirou THANK YOU REY ❤️,,Twitter for Android
650,Lisa LaHaie,,"Cheeky grandma, sister resister,gardener,free spirit and fighter for democracy here and around the world, Democrat until the day I die! 💙🥳🥂",False,2022-03-15 11:18:36,@saenewengland @OldManLefty1 Because he won’t be to accumulate another million dollars. That AH cares about nothing but his bank account.,,Twitter for iPhone
651,mia ♡,,Sexy Zone💚 | Ae!group 💚 and other Kanju | (carrd for full list of stans) | QuizKnock | @meguroquotebot | https://t.co/v7mABtU8hi,False,2022-03-15 11:18:36,did yall zoom in cuz i sure as heck did https://t.co/iJzgbdoK2R,,Twitter for iPhone
652,eska,"Jersey  # 5  Soulmate  
She  Her",me  screaming  so  loud  whenever  #jake  comes home,False,2022-03-15 11:18:36,@suntangz GANDA MO SAUR MUCH !!😻,,Twitter Web App
653,JS aka The Best,Worldwide Amplified,"Renaissance Man | CEO of Living The Dream Unlimited | We Don't Make Moves, We Make #Movements!!! | Email all inquiries to Contact@JSakaTheBest.com",False,2022-03-15 11:18:36,"Same Energy! New music out now from @ksparksmusic &amp; @jsakathebest on all digital music platforms to buy/stream.

Produced by JS aka The Best @ Tokyo, Japan https://t.co/PWY1nqmB7R",,Instagram
654,RoteMohnblume 🤍⚓Bernsteinblüte,Ausgeglichenheit,(Wort)Fesselspiele| #Meerweh| #herbstverliebt| verpeilt| #pärchenkackscheiß mit #Blumerix |Twehelicht mit @GaspodesWelt |💙Seelenanker⚓,False,2022-03-15 11:18:36,Leute! @Misses_Twister is back in the hood!!!!!!! 😍😊💕 https://t.co/U9ovjJ9jM7,,Twitter for Android
655,Cree(m)ping on WB #DC is for the emo kids,"WB Studios, Burbank","BVS IS CINEMA
SIGMA SNYDER CULTIST
HAWKGIRL BEST DC CHARACTER",False,2022-03-15 11:18:36,@Vincent_Proxy1 Must another one of those ex collider normies that wrote this shit,,Twitter Web App
656,💙🏴󠁧󠁢󠁷󠁬󠁳󠁿🇪🇺Lucy’s Mum,Cheshire England,🌻🇺🇦#StandWithUkraine. NHS💙🌈 Welsh 🏴󠁧󠁢󠁷󠁬󠁳󠁿Cumbria. Art/Painting. Hospice Chaplaincy. BLM. Gardening. Christian. Ballet. Poetry. History. #JohnsonOut,False,2022-03-15 11:18:36,"Now you’re showing orff @jennyeclair 😉
Wordle 269 2/6
⬜️🟩⬜️⬜️⬜️
⬜️🟩🟩⬜️⬜️
⬜️🟩🟩⬜️🟨
⬜️🟩🟩🟩🟨
🟩🟩🟩🟩🟩 🤓 https://t.co/YplbCupm4z",,Twitter for iPhone
657,Ternam,,"Chelsea 💙💯
🥰Tems🥰
✊🏿Davido
🐐 Messi
👑 CR7",False,2022-03-15 11:18:36,@UrbanTech9 The X is my best,,Twitter Web App
658,caroline A mccabe,"England, United Kingdom",,False,2022-03-15 11:18:36,@boxcouk @ShureUK Summer of 69 by Bryan Adams,,Twitter for iPhone
659,Niger 🌟,Republic of the Philippines,#GeriMazing #saagiveaways #CutieBabers #LegitCutieBabeGem #ayuminati,False,2022-03-15 11:18:36,"@missufe @DJ_GIVEAWAY2 Done!! Moneyfestinggg to win!!🙏
Done!! Moneyfestinggg to win!!🙏
Done!! Moneyfestinggg to win!!🙏 https://t.co/vXaQD0WxbR",,Twitter for Android
660,Hoki Little Star ✨🦋🍀,"Kota Padang, Indonesia","Fans of HSW, KSH, CSY, B.I, X1, iKON, NU’EST, WANNA ONE, ASTRO and MY CATS #SHHD #makjizen #jihantesti #Cutetesty | Freetag 24/7",False,2022-03-15 11:18:36,@missufe @DJ_GIVEAWAY2 Done makji thank you https://t.co/JK1lXnpzJ1,,Twitter for iPhone
661,yve • exam week,06z — s | y | r | n,"—future doctor, pag hindi papalarin hindi ako papayag.
☪ ·̩　　 ｡　☆　　　ﾟ ＊ 　 ｡*　　+　 　＊ 　･ ｡☆͙ 　☆　　　*
                     — ni-ki and sana biased.",False,2022-03-15 11:18:36,@pshlvrx Thank you lilyy,,Twitter for Android
662,🏡Harumikan🏢🔰🥰🐉🐈‍⬛💞,,I live in Tokyo. I love BE:FIRST and BMSG family. Especially I love Ryuhei🐉🥰🐈‍⬛🤤 🔰無言で良いのでフォローください☺️フォロバします！👊RT多目でうるさいけど見かけたらよろしく😉🥰,False,2022-03-15 11:18:36,"#リュウヘイ大好き 🐉💞🐈‍⬛💘

I listen to #BEFIRST ‘s music all day long recently. Their songs are different from each other. Let’s listen to them!  

🌸#BEFIRST_ByeGoodBye 🌸MV🔗https://t.co/kjdADtJi3n  

 #Gifted 
 #BraveGeneration
 #ByeGoodBye https://t.co/VjkWjr5kXp","['リュウヘイ大好き', 'BEFIRST']",Twitter for iPhone
663,#DegreesNYC,"New York, NY",#DegreesNYC is a data-informed collective impact movement co-led by young people and education professionals to move to equity in education in NYC.,False,2022-03-15 11:18:36,Happy Birthday to #DegreesNYC Deputy Director @MinLaKi https://t.co/kbFNjEri4B,['DegreesNYC'],Twitter for iPhone
664,🔥,In God's Favor,🚨VIPWriter👩🏾‍💻📚I laugh at nonsense😂& also indulge in a lil🤏🏾bit of light banter😁🙈😘Be wise💡Take My Advice👄Love God💯Yourself🤴🏿/👸🏾& Others🙏🏾,False,2022-03-15 11:18:36,👀I didn’t flirt back tho! Lol😩😂😭 https://t.co/WWSYwUQw1v https://t.co/f5EE85zPKQ,,Twitter for iPhone
665,𝒐𝒏𝒆 𝒃𝒓𝒊𝒄𝒌 𝒂 𝒅𝒂𝒚,"Dubai, United Arab Emirates",Only God Got Me,False,2022-03-15 11:18:36,@daddys_girltn Aahh s3n..don't u kno u so attractive 😍??,,Twitter for Android
666,yashee 🐻,"+63 she/her
 8teen
 johfam ♡","enfp-t ! 👺 내 사랑  #haechan & #taeil  nohyuck enthusiast 💭  #威神V🏡 
 ☆ FREE TAG ☆",False,2022-03-15 11:18:36,@Mailuvss_ DONEE,,Twitter for Android
667,Sara Mitchell,,,False,2022-03-15 11:18:36,Philosophy workshop with the Football School author Ben Lyttleton @LFC @LFCFoundation @Y6NewPark @KODANSHA_EN @NewparkPCM https://t.co/auq9dhaqZr,,Twitter for iPhone
668,☾⭒ᴮᴱmae⁷ᴳ ∞ ⟭⟬,USA,"ot7 💜 PTD LA 11/27/21, 11/28/21 💜 '90s baby 💜 be kind; everyone is fighting a battle 💜 방탄소년단 너무 사랑해 💜 I tend to scream, keyboard smash, & rt a lot",False,2022-03-15 11:18:36,just look at him 💘 https://t.co/uCZ3rHK1Xs,,Twitter for Android
669,Chessy Hour® ☆☆,,Chessy Hour Media Machine - Chelsea FC content | part of @TouchlineMG | pod released on Fridays🎙 | Owner & originator of Chessy™/Chessi,False,2022-03-15 11:18:36,"@PAkinmosa For Salah to join United then Liverpool fans will tell him to jog on 

Why is he doing woe is me ?",,Twitter for iPhone
670,^ ^,emotional hell,cats ♡,False,2022-03-15 11:18:36,Official bad picture day,,Twitter for Android
671,arum🦋,my location unknown,✨ @arumsphere will get big wins in march ✨,False,2022-03-15 11:18:36,@CryptoInu_ABCD This is so interesting!,,Twitter for Android
672,Billy curran,,,False,2022-03-15 11:18:36,@NoobRybot @danielw65350066 Obviously a Zack Synder fan,,Twitter for iPhone
673,ant•midgelenny lovechild,nowhere,"tired (she/her) will die for Kate bishop, writing a movie that’ll never get picked up by marvel instead of original stuff,, and sing off tune",False,2022-03-15 11:18:36,@mothjello I NEED TO GET TO NY SOMEHOW,,Twitter for iPhone
674,૮(★__misu! i'll run2u young-luv!,stuck in westview w/ agatha,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ҂ _ wanda 아홉﹝vision,False,2022-03-15 11:18:36,"@bitchyIoki yesm i'd like that too, will do !! https://t.co/Tzzaz6KfFy",,Twitter for Android
675,mira⁷ ia,🇲🇾 she/her 00' multi infj,🍀 #bangtan #txt #enhypen ♡ 𝑠𝑢𝑛𝑔ℎ𝑜𝑜𝑛,False,2022-03-15 11:18:36,@hjkpuffs thank you myra🌸,,Twitter Web App
676,nes,"she/her, 25",#1 danger by unloved stan,False,2022-03-15 11:18:36,@villcomer unbreak it,,Twitter Web App
677,it’s aridunu again,,would be here for now till I’m off restrictions,False,2022-03-15 11:18:36,"@OFathiah Hmmm

Na true oo
I don tell you",,Twitter for iPhone
678,FAR AWAY OUT NOW,,Real Nice Guy 👍🏼 bowdz99@gmail.com https://t.co/D5dG1sjP05,False,2022-03-15 11:18:36,"Seriously tho I don’t even wear clothes at home when I’m awake, let alone sleeping",,Twitter for iPhone
679,Incognito,"North Carolina, USA","Conservative and rational thinker. All sides welcome, just keep it civil. 🇺🇸LIBERTARIAN🇺🇸",False,2022-03-15 11:18:36,"@kaithensley96 Yes many different things can cause lung cancer, but the cause doesn’t exactly mean a difference in how lung cancer is treated. It more depends on how the the lung cancer has progressed  and what stage than the cause in regards to the treatment.",,Twitter for iPhone
680,kai / sid ᓚᘏᗢ,they xe zi cat kit kitten paw,🏳️‍🌈 || 🇰🇷 || beeduo's favorite non-binary korean || higgc 😲 || ao3: sidvk || 한국어계: @sidkavk || priv: @achillalt || @Jayoonstone my beloved 🖤,False,2022-03-15 11:18:36,@Jayoonstone YOURE MY DARLING &lt;33333,,Twitter Web App
681,Tenne🎐⛈,,"Dragon boy wants to join the cool kids. I like RPG's, puzzles, and random trivia. 🇨🇳 🇰🇭 | Design/Model by @onipilot | PFP by @onipilot | Header by @NT_Dann",False,2022-03-15 11:18:36,@koi_erena I have no idea what Pyke is. Is he the assassin support I heard about?,,Twitter for Android
682,bea ⤲ | ‘marry me?’ ‘no way’,,"she/her • 23 • Italy || carol peletier stan first, human second",False,2022-03-15 11:18:36,matchy matchy https://t.co/9wzpZdJEAQ,,Twitter for iPhone
683,Archer,,"So, as I pray... Unlimited Soup and Salad Bar!",False,2022-03-15 11:18:36,There isn’t a food around that could upset my stomach!,,twittbot.net
684,DAK'S HUB,"General Santos City, PH",back-up account. selling any stuff relating to sex,False,2022-03-15 11:18:36,Selling Skimpy Shorts Freesize (28-30) #altergensan #gensanalter #alterdavao #altercotabato #alterkidapawan #alterkoronadal #altertacurong #altercdo #alteriligan #gensan https://t.co/nthUbrZS1i,"['altergensan', 'gensanalter', 'alterdavao', 'altercotabato', 'alterkidapawan']",Twitter for iPhone
685,Bra Emma,,,False,2022-03-15 11:18:36,@xx_howdy Try them all 😂,,Twitter for iPhone
686,Dₐᵥᵢd ᵢ ₕₑdgₑₛ,Bournemouth...probably,,False,2022-03-15 11:18:36,"@AndrewNessy @JesusRamirex13 @JenYetAgain But if you don't match the entirety of DNA but only use a few small sections then it becomes just unlikely, forensics use a very small number...",,Twitter for Android
687,smokkush,@motmsam ♏🇫🇷,"kid cudi enthusiast | i love music, marvel & scary movies | scream 5 propaganda | jaden supremacy | #843",False,2022-03-15 11:18:36,@lfcwhore my last name is seat btw,,Twitter Web App
688,Faithful Glass,no,,False,2022-03-15 11:18:36,"@diogovazz7 @Sophi3NT @Mkeenae @serrocitoo @Unknown128042 50 year plan. Destroy the world armies and keep passing on the FTitan.  Euthanasia is extermination but a ""peaceful"" one.   Anyone who can count knows Euthanasia leads to less deaths than Erens rumbling.",,Twitter Web App
